Date,Title,Description,Banner,Article Link,Author,Content
23 Mar 2021,Ethiopia PM admits Eritrea forces in Tigray,For months both countries have denied that troops crossed the border to participate in the conflict.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56497168,23 March 2021ShareSaveAdd as preferred on Google,Ethiopia's prime minister has acknowledged for the first time that troops from neighbouring Eritrea have been in the Tigray region following the outbr...
20 Mar 2021,Rare view inside Ethiopia's conflict zone,A BBC team gets a glimpse of the human cost of the recent fighting in Tigray.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56456793,20 March 2021ShareSaveAdd as preferred on Google,"Since a conflict broke out in Ethiopia's northern Tigray region last year, access has been severely limited to journalists and aid agencies alike. The..."
19 Mar 2021,'The marks of the conflict can easily be seen',The BBC's Kalkidan Yibeltal travelled in Tigray to see the impact of the recent fighting.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56456800,Unknown,No content found
19 Mar 2021,'We are lucky we are not dead',Atsede Mebrahtom saw horrific things as she fled her home in Ethiopia's Tigray region.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56456796,Unknown,No content found
17 Mar 2021,Yemen rebels 'regret' deadly migrant centre fire,"The UN wants an independent investigation into the blaze that killed 44 migrants, mostly Ethiopians.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-middle-east-56428694,17 March 2021ShareSaveAdd as preferred on Google,"Yemen's rebel Houthi movement has expressed ""deep regret"" over a deadly fire at a migrant detention centre in the capital Sanaa earlier this month. A ..."
15 Mar 2021,Portugal removed from England's travel ban list,"Ethiopia, Oman, Somalia and Qatar will be added when changes come into force at 04:00 GMT on Friday.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/uk-56408556,15 March 2021ShareSaveAdd as preferred on Google,"Portugal will be removed from the ""red list"" of countries from where travel to England is banned after 04:00 GMT on Friday, the Department for Transpo..."
15 Mar 2021,Ethiopian hospitals 'vandalised and looted',"The health system in the conflict-hit Tigray region has ""almost completely collapsed,"" says MSF.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56399882,15 March 2021ShareSaveAdd as preferred on Google,"Nearly 70% of health facilities in Ethiopia's conflict-hit northern region of Tigray have been vandalised and equipment looted, a report by medical ch..."
8 Mar 2021,Deadly fire at migrant detention centre in Yemen,"As many as 30 people may have died at the facility, which was holding migrants mostly from Ethiopia.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-middle-east-56319803,8 March 2021ShareSaveAdd as preferred on Google,"Many people are feared dead after a fire at a migrant detention centre in Yemen's capital, Sanaa, on Sunday. The International Organization for Migrat..."
8 Mar 2021,Covid: 'My family told me to marry at 14',A Unicef report shows ten million more underage girls may be forced to marry due to the pandemic.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-56292247,8 March 2021ShareSaveAdd as preferred on GoogleEva OntiverosBBC World Service,A new Unicef report released on Monday suggests millions more underage girls are at risk of being forced into marriage around the world due to the cor...
7 Mar 2021,'We're the government and we know what you're doing',The BBC's Girmay Gebru recounts his experience of being detained in Ethiopia's Tigray region.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56284991,7 March 2021ShareSaveAdd as preferred on Google,"The BBC's Girmay Gebru, who was one of several media workers detained recently in Mekelle, capital of Ethiopia's conflict-hit Tigray region, describes..."
3 Mar 2021,BBC reporter freed by Ethiopia's military,Girmay Gebru is freed without charge after being detained in the conflict-hit Tigray region on Monday.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56263704,3 March 2021ShareSaveAdd as preferred on Google,The BBC reporter in Ethiopia's conflict-hit region of Tigray has been released without charge. Girmay Gebru was taken from a café in the regional capi...
1 Mar 2021,BBC reporter detained by Ethiopia's military,"Girmay Gebru and four others were taken from a café in the regional capital Mekelle, witnesses say.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56246834,1 March 2021ShareSaveAdd as preferred on Google,"The BBC reporter in Ethiopia's conflict-hit region of Tigray has been detained by the military. Witnesses say Girmay Gebru, who works for BBC Tigrinya..."
28 Feb 2021,US 'gravely concerned' about Ethiopia atrocities,"Human rights violations have taken place in Tigray region, Secretary of State Antony Blinken says.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56229256,28 February 2021ShareSaveAdd as preferred on Google,"The US has condemned reported atrocities in Ethiopia's conflict-hit northern region of Tigray, urging the African Union to help resolve the ""deteriora..."
26 Feb 2021,How a massacre in Ethiopia’s sacred city unfolded,"Eritrean troops killed hundreds in Aksum in Ethiopia's Tigray region, witnesses tell Amnesty and the BBC.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56198469,26 February 2021ShareSaveAdd as preferred on Google,"Eritrean troops fighting in Ethiopia's northern region of Tigray killed hundreds of people in Aksum mainly over two days in November, witnesses say. T..."
21 Feb 2021,Tigray humanitarian crisis 'overwhelming',The Red Cross tells the BBC there are major food and medical care problems in the war-torn region.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56147512,21 February 2021ShareSaveAdd as preferred on Google,"The needs of people affected by deadly fighting in Ethiopia's Tigray region are ""overwhelming"", the International Committee of the Red Cross has warne..."
15 Feb 2021,'I lost my hand when a soldier tried to rape me',A teenager caught up in Ethiopia's Tigray conflict tells of her and her grandfather's near-death encounter.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55832711,15 February 2021ShareSaveAdd as preferred on Google,Warning: Some people may find details in this story upsetting. An Ethiopian schoolgirl has told the BBC how she lost her right hand defending herself ...
12 Feb 2021,What does the future hold for Tigray?,"What does the future hold for Ethiopia, and what challenges remain in the Tigray region?",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-56041069,Unknown,No content found
7 Feb 2021,"From Ethiopia to Yemen, the dilemma of declaring a famine","Alex de Waal writes about the starvation that conflicts cause, and the difficulties in tackling it.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55879681,7 February 2021ShareSaveAdd as preferred on GoogleAlex de WaalAfrica analyst,"Every day, more and more reports of starvation trickle out of the Tigray region of Ethiopia that has been hit by conflict. On Wednesday, Mark Lowcock,..."
2 Feb 2021,Tigray at risk of huge 'humanitarian disaster',Opposition parties in the conflict-hit Ethiopian region urge the international community to intervene.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55905108,2 February 2021ShareSaveAdd as preferred on Google,"Opposition parties in Ethiopia's Tigray region have warned of a huge ""humanitarian disaster"" if aid is not delivered urgently. The parties said people..."
1 Feb 2021,What a blind man's death says about Ethiopia's conflict,"Asmelash Woldeselassie has given his eyesight, left arm and now his life to a succession of wars in Tigray.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55832712,1 February 2021ShareSaveAdd as preferred on Google,"The injury-plagued life, and now death, of Asmelash Woldeselassie highlights the brutality and cyclical nature of conflicts in Ethiopia's mountainous ..."
31 Jan 2021,'Genocide' in Ethiopia region - ex-Tigray leader,Tigray's ousted leader accuses Ethiopian and Eritrean forces of committing atrocities.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55877939,31 January 2021ShareSaveAdd as preferred on Google,"Ethiopian and Eritrean forces have waged a ""devastating and genocidal war"" in Ethiopia's Tigray region, the region's ousted leader has said. Debretsio..."
27 Jan 2021,US calls for Eritrea forces to pull out of Tigray,"""Credible reports"" show they were involved in human rights abuses, the state department said.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55825560,27 January 2021ShareSaveAdd as preferred on Google,"The US has called for the immediate withdrawal of Eritrean troops in Ethiopia's Tigray region. ""Credible reports"" had emerged of their involvement in ..."
26 Jan 2021,Dozens of smuggled chameleons found in suitcase,The animals are being nursed back to health at a zoo after Austrian airport security spotted them.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-europe-55795655,26 January 2021ShareSaveAdd as preferred on Google,Dozens of protected chameleons are being nursed back to health at an Austrian zoo after they were discovered in a suitcase at Vienna airport. The anim...
25 Jan 2021,'My wife died giving birth to twins while we hid',A father tells the BBC his tragic story of fleeing the conflict in Ethiopia's Tigray region.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55731439,25 January 2021ShareSaveAdd as preferred on Google,A father has told the BBC his wife was forced to give birth to twin girls while they hid from soldiers because of the brutal conflict raging in Ethiop...
18 Jan 2021,Mass starvation fears in Ethiopia's Tigray region,"Conflict in the Ethiopia region has created a ""dire"" situation, an official said in leaked notes.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55695123,18 January 2021ShareSaveAdd as preferred on Google,"""Hundreds of thousands might starve to death"" in Ethiopia's Tigray region, according to a government official quoted in a leaked copy of notes taken a..."
16 Jan 2021,Why a teacher was killed 'execution-style' in Ethiopia,An increasing number of civilians are becoming victims of the conflict in Ethiopia's Oromia region.,https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55530351,16 January 2021ShareSaveAdd as preferred on Google,The shooting dead of Kitilaa Guddata has left his family in shock. The 32-year-old high school teacher was among the latest casualties in the conflict...
15 Jan 2021,EU concern over Ethiopia war crime reports,"The conflict threatens the stability of the entire region, the EU's top diplomat says.",https://static.files.bbci.co.uk/bbcdotcom/web/20260609-143108-fe43574f32-web-3.9.0-5/grey-placeholder.png,https://www.bbc.com/news/world-africa-55675895,15 January 2021ShareSaveAdd as preferred on Google,The European Union says it is getting consistent reports of ethnic-targeted killings and possible war crimes in Ethiopia's northern region of Tigray. ...
